Product ID,Category,Color,Season,Price,Share Returned,Profit Per Product
4079,Knit,Brown,Spring,3.96,0.51,1.94
4080,Knit,Grey,Summer,3.3,0.53,1.57
4081,Knit,Blue,Summer,3.31,0.33,1.58
4082,Knit,Black,Summer,3.59,0.4,1.87
4083,Knit,Brown,Fall,3.05,0.37,1.03
4084,Knit,Black,Fall,3.91,0.41,1.89
4085,Knit,Blue,Spring,4.0,0.5,1.69
4086,Knit,Pink,Fall,4.66,0.28,2.35
4087,Knit,Brown,Summer,6.29,0.59,4.2
4088,Knit,White,Fall,4.71,0.71,2.62
4089,Knit,White,Fall,2.52,0.57,0.44
4090,Knit,Blue,Fall,3.12,0.48,1.03
4091,Knit,Grey,Fall,2.98,0.5,0.89
4092,Knit,White,Winter,3.86,0.32,1.26
4093,Knit,Grey,Winter,4.32,0.5,1.72
4094,Knit,Grey,Fall,6.11,0.56,2.35
4095,Knit,White,Summer,5.18,0.27,3.16
4096,Knit,Brown,Fall,2.84,0.32,1.68
4097,Knit,Brown,Fall,3.18,0.4,2.03
4098,Knit,Black,Fall,2.89,0.37,1.74
4099,Knit,Grey,Fall,2.52,0.39,1.37
4100,Skirts,Grey,Fall,5.03,0.4,2.72
4101,Knit,White,Fall,2.31,0.44,0.86
4102,Knit,Blue,Fall,2.45,0.39,1.0
4103,Knit,Brown,Summer,3.39,0.52,1.37
4104,Skirts,Grey,Fall,5.84,0.55,3.24
4105,Knit,Red,Winter,2.55,0.7,1.1
4106,Knit,Brown,Winter,3.23,0.59,1.79
4107,Knit,Blue,Winter,3.47,0.4,2.02
4108,Knit,Grey,Winter,2.81,0.63,1.36
4109,Knit,White,Summer,6.87,0.28,4.27
4110,Knit,Brown,Winter,3.62,0.62,1.89
4111,Knit,Blue,Winter,2.74,0.57,1.01
4112,Knit,Grey,Winter,2.7,0.52,0.97
4113,Knit,Pink,Winter,3.82,0.24,2.38
4114,Knit,Blue,Winter,3.52,0.24,2.08
4115,Knit,Grey,Winter,3.42,0.26,1.97
4116,Knit,Blue,Winter,4.39,0.44,2.66
4117,Knit,Grey,Winter,4.14,0.46,2.41
4118,Knit,Brown,Winter,3.51,0.66,1.42
4119,Knit,Brown,Winter,4.47,0.46,2.45
4120,Knit,Grey,Winter,5.12,0.54,3.1
4121,Knit,Red,Summer,4.39,0.0,2.66
4122,Knit,Blue,Summer,3.85,0.94,2.12
4123,Knit,Blue,Winter,4.31,0.36,2.0
4124,Knit,White,Summer,4.23,0.43,2.78
4125,Knit,Brown,Summer,2.4,0.75,0.96
4126,Knit,Blue,Summer,3.59,0.53,2.15
4127,Knit,Grey,Summer,3.69,0.59,2.24
4128,Knit,Black,Winter,3.92,0.35,1.61
4129,Knit,Blue,Winter,5.48,0.46,3.17
4130,Knit,Brown,Winter,3.35,0.44,1.26
4131,Knit,Black,Winter,3.32,0.41,1.24
4132,Knit,Grey,Winter,4.0,0.41,1.91
4133,Dresses,Brown,Winter,7.24,0.42,4.35
4134,Dresses,Blue,Winter,6.08,0.4,3.2
4135,Knit,Brown,Winter,4.94,0.38,2.63
4136,Knit,Grey,Winter,3.76,0.39,1.45
4137,Knit,Blue,Winter,4.97,0.34,2.95
4138,Knit,Brown,Winter,4.84,0.33,2.75
4139,Knit,Grey,Winter,4.15,0.35,2.06
4140,Knit,Blue,Winter,4.46,0.32,2.15
4141,Knit,Black,Spring,5.05,0.42,2.45
4142,Knit,Red,Winter,3.22,0.71,1.21
4143,Knit,Grey,Summer,3.84,0.68,1.82
4144,Knit,Brown,Fall,4.42,0.54,2.34
4145,Shirts,Red,Fall,1.7,0.41,0.61
4146,Shirts,Blue,Fall,1.77,0.5,0.68
4147,Shirts,Brown,Fall,1.98,0.31,0.89
4148,Knit,Red,Winter,6.21,0.57,3.61
4149,Knit,Red,Winter,4.36,0.48,2.34
4150,Knit,Blue,Spring,4.95,0.51,2.06
4151,Knit,Red,Fall,5.06,0.37,3.34
4152,Knit,Blue,Fall,3.16,0.32,1.43
4153,Knit,Brown,Spring,2.64,0.53,0.91
4154,Knit,White,Fall,2.26,0.35,0.24
4155,Knit,White,Fall,2.39,0.51,0.37
4156,Knit,Brown,Summer,6.29,0.45,3.98
4157,Knit,Blue,Summer,5.54,0.0,3.23
4158,Knit,Brown,Spring,2.53,0.55,0.8
4159,Knit,Red,Summer,4.8,0.0,3.07
4160,Knit,White,Summer,4.2,0.33,2.51
4161,Knit,Red,Summer,4.12,0.6,2.43
4162,Knit,Grey,Summer,3.32,0.39,1.63
4163,Knit,Blue,Summer,4.78,0.37,3.09
4164,Knit,Blue,Winter,2.67,0.59,1.51
4165,Knit,Grey,Winter,2.5,0.32,1.34
4166,Knit,Grey,Winter,3.35,0.52,2.19
4167,Knit,Grey,Winter,2.92,0.55,1.76
4168,Knit,Grey,Winter,2.59,0.51,1.43
4169,Knit,Brown,Winter,3.4,0.53,1.96
4170,Knit,Grey,Winter,3.17,0.51,1.72
4171,Knit,White,Summer,1.84,0.41,0.4
4172,Knit,Red,Summer,2.21,0.42,0.77
4173,Knit,Brown,Summer,2.32,0.36,0.88
4174,Knit,Blue,Summer,2.35,0.25,0.9
4175,Knit,Red,Summer,2.57,0.38,1.41
4176,Knit,Red,Summer,2.78,0.32,1.62
4177,Knit,Blue,Summer,2.33,0.41,1.18
4178,Knit,Black,Summer,2.55,0.36,1.4
4179,Knit,Red,Spring,4.43,0.27,2.98
4180,Knit,Red,Spring,3.29,0.38,1.85
4181,Knit,Blue,Spring,3.32,0.39,1.88
4182,Knit,Black,Spring,3.58,0.21,2.13
4183,Knit,White,Summer,3.19,0.48,1.75
4184,Knit,Red,Summer,2.87,0.51,1.42
4185,Knit,Brown,Summer,2.51,0.36,1.06
4186,Knit,Blue,Summer,3.03,0.37,1.59
4187,Knit,Blue,Summer,3.0,0.28,1.55
4188,Knit,Brown,Summer,3.61,0.69,1.59
4189,Knit,Blue,Summer,3.54,0.38,1.52
4190,Knit,Grey,Summer,3.88,0.56,1.87
4191,Shirts,Orange,Summer,1.1,0.1,0.81
4192,Shirts,Pink,Summer,0.85,0.27,0.56
4193,Shirts,Green,Summer,1.03,0.0,0.74
4194,Shirts,Green,Summer,1.08,0.3,0.78
4195,Shirts,Grey,Summer,1.0,0.4,0.71
4196,Knit,Pink,Winter,5.82,0.14,3.22
4197,Knit,Blue,Winter,6.89,0.44,4.29
4198,Knit,Brown,Winter,3.18,0.53,1.73
4199,Knit,Black,Winter,3.04,0.37,1.6
4200,Knit,Brown,Winter,3.99,0.34,2.26
4201,Knit,Grey,Winter,3.58,0.4,1.85
4202,Knit,Blue,Winter,3.29,0.4,1.56
4203,Knit,Grey,Winter,4.3,0.44,2.58
4204,Knit,Brown,Winter,3.75,0.51,1.73
4205,Knit,Blue,Winter,4.48,0.34,2.46
4206,Knit,Grey,Winter,4.91,0.44,2.89
4207,Knit,Brown,Winter,4.25,0.41,2.23
4208,Knit,Black,Winter,4.81,0.39,2.8
4209,Knit,Red,Winter,2.8,0.42,1.35
4210,Knit,Brown,Winter,3.55,0.25,2.1
4211,Knit,Blue,Winter,4.11,0.32,2.67
4212,Knit,Black,Winter,3.27,0.22,1.83
4213,Knit,Red,Winter,3.43,0.48,1.7
4214,Knit,Brown,Winter,3.53,0.47,1.8
4215,Knit,Black,Winter,4.35,0.36,2.62
4216,Dresses,Red,Spring,11.07,0.71,7.94
4217,Dresses,Green,Spring,10.3,0.65,7.16
4218,Dresses,Green,Spring,14.14,0.61,11.0
4219,Dresses,Blue,Spring,11.9,0.66,8.76
4220,Dresses,Black,Spring,12.73,0.57,9.59
4221,Jackets,Brown,Fall,12.29,0.83,6.92
4222,Jackets,Blue,Fall,11.02,0.63,5.65
4223,Jackets,Black,Fall,12.32,0.62,6.95
4224,Jackets,Brown,Winter,14.48,0.65,9.1
4225,Jackets,Grey,Fall,14.12,0.46,8.77
4226,Jackets,Blue,Fall,14.79,0.46,9.43
4227,Jackets,Grey,Fall,14.95,0.54,9.6
4228,Jackets,Black,Fall,15.18,0.64,9.82
4229,Jackets,Blue,Fall,12.85,0.56,7.49
4230,Jackets,Grey,Fall,15.87,0.5,10.52
4231,Jackets,Red,Spring,9.66,0.61,4.27
4232,Jackets,Brown,Spring,10.42,0.5,5.03
4233,Jackets,Blue,Winter,13.27,0.43,8.91
4234,Jackets,Black,Winter,11.7,0.5,7.34
4235,Jackets,Grey,Winter,21.06,0.6,15.69
4236,Jackets,Black,Winter,26.69,0.5,21.31
4237,Jackets,Brown,Spring,14.12,0.52,8.75
4238,Jackets,Blue,Winter,14.41,0.56,9.04
4239,Jackets,Brown,Winter,17.05,0.53,11.68
4240,Dresses,Green,Spring,11.78,0.81,8.64
4241,Dresses,Green,Spring,12.92,0.81,9.78
4242,Dresses,Grey,Spring,11.3,0.81,8.16
4243,Dresses,Blue,Spring,12.06,0.68,8.92
4244,Dresses,Blue,Spring,13.5,0.66,10.36
4245,Dresses,Black,Spring,8.75,0.68,5.61
4246,Jackets,Brown,Winter,20.69,0.49,15.31
4247,Jackets,Black,Winter,17.18,0.53,11.81
4248,Blazers,Blue,Spring,7.16,0.74,3.31
4249,Blazers,Black,Spring,8.69,0.62,4.85
4250,Jackets,Brown,Spring,16.82,0.63,11.45
4251,Jackets,Brown,Spring,11.93,0.45,6.56
4252,Jackets,Grey,Fall,47.64,0.64,42.27
4253,Jackets,Blue,Winter,15.09,0.16,9.72
4254,Jackets,Brown,Winter,17.35,0.36,11.98
4255,Jackets,Grey,Fall,10.54,0.0,5.17
4256,Jackets,Blue,Winter,13.05,0.6,7.68
4257,Jackets,Brown,Fall,41.94,0.0,36.57
4258,Jackets,Brown,Spring,21.13,0.0,15.76
4259,Jackets,Grey,Fall,42.87,0.65,37.5
4260,Jackets,Grey,Winter,29.7,0.68,24.33
4261,Jackets,Brown,Spring,25.57,0.7,20.2
4262,Jackets,Brown,Spring,19.4,0.64,14.03
4263,Jackets,Blue,Spring,19.43,0.58,14.06
4264,Jackets,Brown,Winter,35.35,0.43,29.97
4265,Jackets,Brown,Winter,44.34,0.69,38.97
4266,Jackets,Blue,Winter,23.15,0.51,17.78
4267,Jackets,Black,Winter,45.37,0.45,40.0
4268,Jackets,Black,Fall,8.18,0.69,2.81
4269,Jackets,Red,Summer,21.55,0.73,16.18
4270,Jackets,Grey,Fall,38.1,0.24,32.72
4271,Jackets,Grey,Fall,34.05,0.31,28.68
4272,Jackets,Blue,Spring,16.75,0.56,11.38
4273,Jackets,Brown,Spring,16.37,0.76,11.0
4274,Jackets,Black,Fall,31.17,0.0,25.8
4275,Jackets,Black,Winter,16.0,0.55,10.63
4276,Jackets,Grey,Winter,15.65,0.7,10.28
4277,Jackets,Brown,Winter,22.42,0.49,17.05
4278,Jackets,Brown,Winter,40.17,0.5,34.8
4279,Jackets,Grey,Winter,26.6,0.51,21.23
4280,Dresses,Red,Spring,11.11,0.64,7.97
4281,Dresses,Blue,Spring,9.97,0.66,6.83
4282,Dresses,Blue,Spring,11.44,0.65,8.3
4283,Dresses,Black,Spring,8.92,0.59,5.78
4284,Shirts,White,Summer,2.62,0.46,1.49
4285,Dresses,Blue,Summer,5.38,0.0,2.24
4286,Dresses,Red,Summer,7.91,0.65,4.77
4287,Dresses,Blue,Summer,10.6,0.59,7.46
4288,Dresses,Black,Summer,11.02,0.68,7.88
4289,Blazers,Black,Winter,3.78,0.43,1.05
4290,Jackets,Red,Fall,12.05,0.53,7.41
4291,Jackets,Grey,Fall,7.87,0.5,3.23
4292,Jackets,Red,Summer,12.3,0.72,8.47
4293,Jackets,Blue,Summer,10.12,0.81,6.3
4294,Blazers,Brown,Spring,4.98,0.5,2.25
4295,Blazers,Brown,Spring,6.7,0.51,3.42
4296,Blazers,Brown,Fall,7.3,0.33,4.02
4297,Blazers,Red,Spring,9.79,0.54,6.38
4298,Blazers,Blue,Spring,8.72,0.38,5.31
4299,Blazers,Grey,Spring,7.67,0.44,4.26
4300,Jackets,Brown,Fall,8.5,0.34,3.13
4301,Blazers,Brown,Fall,2.29,0.63,0.65
4302,Blazers,Grey,Winter,5.49,0.5,1.93
4303,Jackets,Orange,Fall,6.3,0.46,3.57
4304,Blazers,Black,Winter,4.9,0.63,2.71
4305,Shirts,Grey,Spring,5.32,0.38,3.41
4306,Jackets,Grey,Spring,4.43,0.59,2.24
4307,Shirts,Grey,Summer,4.41,0.36,2.5
4308,Shirts,Brown,Summer,4.96,0.4,3.04
4309,Shirts,Brown,Summer,5.1,0.54,3.19
4310,Jackets,Grey,Winter,6.55,0.71,1.63
4311,Jackets,Black,Winter,10.04,0.48,4.85
4312,Jackets,Black,Winter,11.6,0.36,6.13
4313,Shirts,Pink,Summer,3.67,0.35,2.57
4314,Shirts,Grey,Summer,3.53,0.41,2.44
4315,Shirts,White,Summer,3.82,0.95,2.46
4316,Shirts,Grey,Summer,4.02,0.8,2.65
4317,Blazers,Grey,Summer,6.37,0.62,3.91
4318,Blazers,Black,Summer,6.34,0.74,3.88
4319,Pants,Blue,Fall,5.86,0.56,3.54
4320,Pants,Black,Fall,6.89,0.55,4.57
4321,Blazers,Black,Winter,3.29,0.73,0.56
4322,Pants,Blue,Winter,5.93,0.67,3.47
4323,Pants,Grey,Spring,3.78,0.51,1.6
4324,Pants,Blue,Spring,5.01,0.64,2.82
4325,Pants,Grey,Winter,4.23,0.4,2.59
4326,Pants,Grey,Winter,6.09,0.6,3.91
4327,Pants,Grey,Winter,2.98,0.32,1.34
4328,Pants,Black,Summer,2.83,0.51,1.47
4329,Pants,Red,Summer,5.55,0.57,3.64
4330,Pants,Red,Summer,4.54,0.93,2.63
4331,Pants,Brown,Spring,4.29,0.61,2.38
4332,Pants,Grey,Summer,3.47,0.55,2.1
4333,Pants,Grey,Summer,5.89,0.98,3.97
4334,Pants,Grey,Summer,5.68,0.84,3.77
4335,Pants,Brown,Spring,4.1,0.74,1.92
4336,Shirts,Blue,Fall,2.59,0.23,1.43
4337,Shirts,Grey,Fall,2.94,0.41,1.79
4338,Shirts,Grey,Fall,2.68,0.18,1.52
4339,Pants,Brown,Summer,3.94,0.65,2.3
4340,Pants,Grey,Summer,5.17,0.22,2.99
4341,Pants,Brown,Summer,7.02,0.0,4.83
4342,Pants,Red,Summer,4.14,0.58,2.5
4343,Pants,White,Spring,5.25,0.5,3.33
4344,Pants,Brown,Summer,3.03,0.46,1.94
4345,Pants,Blue,Summer,3.11,0.39,2.02
4346,Pants,Grey,Spring,5.22,0.32,3.58
4347,Pants,Brown,Spring,5.62,0.62,3.44
4348,Pants,Grey,Fall,4.35,0.55,2.71
4349,Pants,Blue,Summer,3.64,0.78,1.73
4350,Pants,Blue,Spring,5.02,0.52,2.56
4351,Pants,Red,Summer,3.05,0.41,1.69
4352,Pants,Grey,Summer,3.3,0.36,1.93
4353,Pants,White,Summer,3.67,0.7,2.3
4354,Pants,White,Spring,5.05,0.5,2.86
4355,Pants,Blue,Summer,3.02,0.85,0.7
4356,Pants,Grey,Summer,2.91,0.72,1.27
4357,Pants,Black,Winter,4.06,0.9,1.6
4358,Pants,Red,Summer,2.68,0.46,1.59
4359,Pants,Grey,Summer,2.8,0.39,1.7
4360,Pants,Grey,Spring,4.16,0.7,1.97
4361,Pants,Blue,Summer,3.6,0.62,1.96
4362,Pants,Grey,Summer,4.19,0.55,2.55
4363,Pants,Grey,Spring,4.62,0.54,2.3
4364,Pants,Blue,Fall,5.53,0.49,3.08
4365,Pants,Grey,Summer,4.09,0.28,1.63
4366,Pants,Red,Summer,3.99,0.71,2.08
4367,Pants,Grey,Summer,4.8,0.74,2.89
4368,Pants,Red,Summer,5.19,0.62,3.28
4369,Pants,Brown,Summer,4.37,0.5,2.46
4370,Pants,White,Summer,3.68,0.0,1.22
4371,Pants,White,Summer,2.94,0.4,1.44
4372,Pants,Blue,Summer,2.83,0.46,1.19
4373,Pants,Blue,Summer,5.12,0.47,2.66
4374,Pants,Brown,Winter,4.33,0.59,2.15
4375,Pants,Blue,Spring,4.25,0.57,2.07
4376,Pants,Blue,Spring,4.17,0.53,1.99
4377,Pants,White,Summer,4.74,0.29,2.55
4378,Pants,Blue,Winter,8.09,0.51,5.63
4379,Pants,Black,Summer,5.39,0.46,3.2
4380,Pants,Grey,Fall,5.54,0.48,3.36
4381,Pants,Black,Fall,3.81,0.74,1.62
4382,Pants,Grey,Fall,3.53,0.44,1.89
4383,Pants,Blue,Fall,1.74,0.53,0.38
4384,Pants,Black,Fall,2.39,0.57,1.03
4385,Pants,Black,Fall,2.27,0.56,-0.05
4386,Pants,Black,Winter,3.67,0.61,1.49
4387,Pants,Blue,Winter,3.53,0.41,2.17
4388,Pants,Blue,Spring,3.26,0.58,1.35
4389,Pants,Red,Spring,4.13,0.59,1.95
4390,Pants,Brown,Spring,4.88,0.6,2.69
4391,Pants,Green,Spring,4.62,0.51,2.44
4392,Pants,Brown,Spring,4.04,0.55,1.85
4393,Pants,Grey,Fall,4.81,0.56,2.63
4394,Pants,White,Fall,2.64,0.53,0.45
4395,Pants,Blue,Fall,3.11,0.46,1.2
4396,Pants,Grey,Summer,2.75,0.59,1.11
4397,Pants,Grey,Summer,3.98,0.64,2.34
4398,Pants,Brown,Summer,2.85,0.58,1.21
4399,Pants,Brown,Summer,4.45,0.63,2.81
4400,Skirts,Grey,Summer,4.37,0.44,2.46
4401,Skirts,Brown,Summer,4.18,0.46,2.27
4402,Pants,Grey,Fall,3.98,0.56,2.33
4403,Pants,Grey,Winter,4.42,0.7,2.24
4404,Pants,Blue,Winter,3.04,0.46,1.4
4405,Pants,Grey,Fall,4.13,0.74,1.95
4406,Pants,Grey,Summer,3.62,0.75,1.98
4407,Pants,Grey,Winter,4.43,0.75,2.79
4408,Pants,Grey,Spring,3.38,0.65,1.74
4409,Pants,Grey,Fall,2.96,0.53,1.32
4410,Pants,Grey,Fall,4.87,0.41,3.23
4411,Pants,Orange,Fall,3.46,0.47,1.82
4412,Pants,Grey,Fall,3.61,0.54,1.97
4413,Pants,Black,Spring,2.18,0.58,0.81
4414,Pants,Red,Fall,5.6,0.54,3.42
4415,Pants,Orange,Fall,4.81,0.61,2.63
4416,Pants,Grey,Fall,4.71,0.5,2.53
4417,Pants,Black,Winter,5.64,0.47,3.46
4418,Skirts,Grey,Spring,4.07,0.4,2.16
4419,Skirts,Grey,Summer,3.9,0.55,1.99
4420,Skirts,Red,Summer,3.77,0.38,2.13
4421,Skirts,Blue,Summer,3.02,0.35,1.38
4422,Skirts,White,Summer,3.8,0.47,2.16
4423,Dresses,Brown,Summer,3.05,0.4,1.69
4424,Dresses,Blue,Summer,2.82,0.45,1.45
4425,Pants,White,Summer,3.37,0.43,1.73
4426,Pants,Blue,Summer,4.14,0.49,1.95
4427,Pants,Red,Fall,2.2,0.63,0.83
4428,Pants,Brown,Fall,2.21,0.47,0.84
4429,Pants,Blue,Fall,2.14,0.55,0.78
4430,Pants,White,Summer,1.87,0.5,0.51
4431,Pants,Grey,Fall,6.99,0.73,4.8
4432,Skirts,Grey,Summer,3.31,0.63,1.67
4433,Skirts,Grey,Summer,2.23,0.65,1.13
4434,Skirts,Grey,Summer,2.14,0.7,1.05
4435,Skirts,Brown,Summer,1.77,0.79,0.67
4436,Bluoses,Brown,Spring,2.76,0.52,1.4
4437,Bluoses,Blue,Spring,5.25,0.44,3.61
4438,Bluoses,White,Summer,3.71,0.41,1.79
4439,Bluoses,Blue,Spring,5.75,0.36,3.84
4440,Bluoses,Brown,Summer,4.34,0.36,2.42
4441,Bluoses,Brown,Spring,4.25,0.48,2.34
4442,Bluoses,White,Spring,3.87,0.28,1.96
4443,Bluoses,White,Summer,2.85,0.21,0.94
4444,Bluoses,White,Spring,4.28,0.45,2.37
4445,Bluoses,Grey,Fall,3.82,0.46,2.18
4446,Bluoses,Grey,Fall,3.63,0.4,1.99
4447,Bluoses,White,Fall,4.19,0.31,2.55
4448,Bluoses,White,Fall,5.04,0.38,3.4
4449,Bluoses,Brown,Winter,3.41,0.46,1.77
4450,Bluoses,White,Summer,5.88,0.5,3.97
4451,Bluoses,White,Summer,4.41,0.36,2.5
4452,Bluoses,White,Fall,5.05,0.34,3.14
4453,Bluoses,White,Winter,3.53,0.55,1.61
4454,Bluoses,White,Winter,4.75,0.37,2.84
4455,Bluoses,White,Spring,5.62,0.37,3.71
4456,Bluoses,Red,Summer,3.4,0.58,2.31
4457,Bluoses,Red,Summer,3.14,0.67,2.05
4458,Bluoses,White,Summer,3.23,0.51,1.59
4459,Bluoses,Brown,Winter,4.25,0.43,2.34
4460,Bluoses,White,Summer,4.18,0.64,2.54
4461,Bluoses,Brown,Spring,2.84,0.57,0.66
4462,Bluoses,White,Spring,4.88,0.28,3.24
4463,Bluoses,White,Summer,2.82,0.46,1.46
4464,Bluoses,Red,Fall,1.87,0.41,0.51
4465,Bluoses,White,Fall,1.8,0.44,0.43
4466,Bluoses,Red,Fall,1.83,0.49,0.46
4467,Bluoses,White,Winter,3.93,0.56,2.02
4468,Bluoses,White,Summer,3.9,0.44,1.99
4469,Bluoses,Red,Summer,4.54,0.45,2.9
4470,Bluoses,White,Fall,5.71,0.26,3.8
4471,Bluoses,White,Spring,4.87,0.38,2.69
4472,Bluoses,Red,Summer,4.18,0.58,2.81
4473,Bluoses,White,Winter,4.53,0.31,2.62
4474,Bluoses,White,Winter,4.08,0.39,2.17
4475,Bluoses,White,Summer,4.93,0.36,3.02
4476,Bluoses,White,Summer,4.76,0.46,2.85
4477,Bluoses,White,Summer,3.05,0.45,1.41
4478,Bluoses,Red,Summer,3.62,0.45,1.98
4479,Bluoses,Blue,Summer,3.87,0.38,2.23
4480,Bluoses,Brown,Summer,3.29,0.49,1.64
4481,Bluoses,White,Winter,3.59,0.44,1.68
4482,Bluoses,Brown,Spring,4.58,0.4,2.94
4483,Bluoses,Yellow,Fall,1.85,1.0,0.48
4484,Bluoses,Blue,Summer,3.2,0.38,1.57
4485,Bluoses,White,Summer,3.78,0.15,2.14
4486,Bluoses,Blue,Fall,3.24,0.42,1.33
4487,Bluoses,Blue,Winter,5.3,0.45,3.38
4488,Bluoses,White,Winter,4.69,0.48,3.05
4489,Bluoses,Blue,Winter,5.07,0.34,3.43
4490,Bluoses,White,Winter,3.84,0.44,2.2
4491,Bluoses,Blue,Winter,5.74,0.39,3.83
4492,Bluoses,Blue,Spring,4.71,0.47,2.8
4493,Bluoses,Blue,Spring,3.63,0.34,1.99
4494,Bluoses,White,Spring,5.71,0.31,3.79
4495,Bluoses,White,Summer,4.65,0.47,2.74
4496,Bluoses,White,Spring,4.29,0.39,2.38
4497,Bluoses,Blue,Spring,4.56,0.29,2.65
4498,Bluoses,White,Spring,4.0,0.35,2.09
4499,Bluoses,White,Summer,3.33,0.6,1.69
4500,Bluoses,Grey,Summer,3.66,0.5,2.02
4501,Bluoses,White,Summer,4.76,0.24,3.12
4502,Bluoses,Grey,Winter,3.53,0.4,1.62
4503,Bluoses,White,Fall,4.28,0.44,2.63
4504,Bluoses,Brown,Winter,4.08,0.56,2.44
4505,Bluoses,Brown,Winter,3.52,0.35,1.61
4506,Bluoses,White,Fall,5.0,0.41,3.09
4507,Bluoses,White,Fall,4.46,0.46,2.55
4508,Bluoses,White,Summer,4.08,0.32,2.17
4509,Bluoses,White,Summer,3.68,0.37,1.77
4510,Bluoses,White,Winter,5.14,0.44,3.23
4511,Bluoses,White,Fall,4.34,0.52,2.43
4512,Bluoses,White,Fall,3.6,0.37,1.68
4513,Bluoses,Red,Fall,4.63,0.5,2.71
4514,Bluoses,Red,Winter,3.27,0.39,1.36
4515,Bluoses,Orange,Fall,2.97,0.61,1.6
4516,Bluoses,White,Spring,3.2,0.58,1.83
4517,Bluoses,White,Summer,3.2,0.63,1.83
4518,Bluoses,Red,Summer,2.27,0.49,0.9
4519,Bluoses,Blue,Summer,1.6,0.6,0.24
4520,Bluoses,Brown,Summer,2.62,0.49,1.26
4521,Bluoses,White,Summer,6.19,0.31,4.28
4522,Bluoses,White,Fall,2.38,0.48,1.02
4523,Bluoses,Red,Fall,1.03,0.47,-0.33
4524,Bluoses,Blue,Fall,3.59,0.41,2.22
4525,Bluoses,Red,Fall,5.21,0.5,3.3
4526,Bluoses,White,Summer,6.44,0.52,4.26
4527,Bluoses,White,Fall,3.31,0.61,1.67
4528,Blazers,Grey,Fall,2.53,0.67,0.62
4529,Bluoses,Blue,Spring,4.3,0.4,2.66
4530,Bluoses,White,Summer,4.71,0.39,2.8
4531,Bluoses,White,Fall,5.13,0.48,2.95
4532,Bluoses,White,Winter,4.41,0.57,2.22
4533,Bluoses,White,Winter,3.17,0.51,0.99
4534,Bluoses,White,Winter,2.94,0.57,1.58
4535,Bluoses,White,Summer,3.3,0.4,1.39
4536,Bluoses,White,Summer,4.11,0.6,2.2
4537,Bluoses,Pink,Summer,3.35,0.41,1.98
4538,Bluoses,Grey,Summer,3.56,0.47,2.19
4539,Bluoses,Grey,Winter,4.43,0.3,2.52
4540,Bluoses,Red,Winter,4.02,0.42,2.11
4541,Bluoses,Grey,Winter,3.93,0.56,2.02
4542,Bluoses,White,Summer,5.45,0.5,3.54
4543,Bluoses,White,Fall,4.11,0.35,2.19
4544,Bluoses,White,Fall,5.76,0.46,3.85
4545,Bluoses,White,Fall,4.25,0.53,2.34
4546,Bluoses,Grey,Winter,3.81,0.36,1.9
4547,Bluoses,Blue,Summer,2.99,0.31,1.08
4548,Bluoses,White,Fall,5.33,0.39,3.42
4549,Bluoses,White,Winter,3.41,0.49,1.5
4550,Bluoses,White,Winter,3.53,0.67,1.61
4551,Bluoses,White,Summer,3.85,0.56,2.49
4552,Dresses,Grey,Spring,4.95,0.47,2.77
4553,Bluoses,White,Winter,2.41,0.55,1.05
4554,Bluoses,White,Winter,2.95,0.56,1.04
4555,Bluoses,White,Fall,2.03,0.54,0.94
4556,Bluoses,White,Fall,3.2,0.63,1.84
4557,Bluoses,Blue,Spring,3.47,0.37,2.1
4558,Bluoses,Grey,Spring,3.58,0.51,2.22
4559,Bluoses,White,Summer,2.41,0.62,1.15
4560,Bluoses,White,Summer,1.42,0.66,0.33
4561,Bluoses,White,Fall,3.13,0.59,1.76
4562,Bluoses,Grey,Fall,3.11,0.66,1.74
4563,Bluoses,Grey,Fall,2.31,0.37,1.05
4564,Bluoses,White,Winter,2.3,0.44,1.04
4565,Bluoses,Red,Spring,3.75,0.49,2.1
4566,Bluoses,Blue,Spring,5.17,0.57,3.53
4567,Bluoses,Red,Spring,3.64,0.36,2.28
4568,Bluoses,White,Spring,2.85,0.95,1.21
4569,Bluoses,White,Fall,2.97,0.43,1.61
4570,Bluoses,White,Spring,4.43,0.46,2.25
4571,Bluoses,White,Winter,4.73,0.56,2.81
4572,Bluoses,Blue,Winter,3.68,0.29,1.76
4573,Bluoses,Blue,Winter,4.75,0.51,2.83
4574,Bluoses,Grey,Summer,4.58,0.34,2.67
4575,Bluoses,Brown,Fall,3.06,0.49,1.69
4576,Bluoses,White,Fall,4.2,0.3,2.29
4577,Bluoses,White,Winter,3.56,0.49,1.65
4578,Bluoses,Brown,Spring,3.31,0.19,1.4
4579,Bluoses,Brown,Winter,3.08,0.52,1.16
4580,Bluoses,White,Fall,5.44,0.55,3.53
4581,Bluoses,White,Winter,2.86,0.58,0.94
4582,Bluoses,Brown,Summer,3.5,0.55,2.14
4583,Bluoses,White,Winter,2.19,0.32,1.09
4584,Bluoses,White,Summer,5.16,0.5,3.25
4585,Bluoses,Brown,Winter,3.53,0.44,2.16
4586,Bluoses,Red,Summer,2.97,0.66,1.61
4587,Bluoses,Brown,Summer,2.19,0.7,1.09
4588,Bluoses,Black,Summer,2.43,0.1,1.33
4589,Shirts,Grey,Spring,2.77,0.63,1.67
4590,Bluoses,Red,Summer,3.85,0.57,2.48
